D2_U3,8,2,D5,D5_U42,2,3,0.007355869,1.0
D2_U3,8,2,D1,D1_U32,1,2,0.31481844,1.0
D2_U3,8,2,D2,D2_U38,3,2,0.9522232,0.9205494977800296
D2_U3,8,2,D2,D2_U15,1,3,0.92957217,1.0
D2_U3,8,2,D4,D4_U22,2,3,0.81978786,1.0
D2_U3,8,2,D5,D5_U28,1,2,0.7674028,1.0
D2_U3,8,2,D2,D2_U19,1,2,0.8455975,1.0
D2_U3,8,2,D1,D1_U24,4,1,0.7316587,0.8451069772273041
D2_U3,8,2,D1,D1_U38,3,3,0.36127084,0.9505147866925541
D2_U3,8,2,D5,D5_U42,2,3,0.007355869,1.0
D2_U3,8,2,D2,D2_U45,1,1,0.36088097,0.9684677563353936
D2_U3,8,2,D1,D1_U7,2,2,0.66623414,1.0
D2_U3,8,2,D5,D5_U49,4,2,0.28107244,0.8924538405496908
D2_U3,8,2,D4,D4_U8,2,3,0.27298898,1.0
D2_U3,8,2,D2,D2_U34,3,2,0.7148223,0.9228789011474735
