D2_U4,8,2,D1,D1_U32,1,2,0.31481844,1.0
D2_U4,8,2,D4,D4_U16,4,1,0.8602147,0.8326847414929026
D2_U4,8,2,D1,D1_U24,4,1,0.7316587,0.8734305716917153
D2_U4,8,2,D4,D4_U49,4,3,0.33690774,0.9197078687121053
D2_U4,8,2,D4,D4_U44,1,2,0.23193282,1.0
D2_U4,8,2,D1,D1_U17,2,2,0.04339695,0.9942169203878812
D2_U4,8,2,D4,D4_U28,4,3,0.6961315,0.9224440863084754
D2_U4,8,2,D5,D5_U29,4,2,0.4929849,0.8995704833160877
D2_U4,8,2,D3,D3_U45,1,3,0.52127546,1.0
D2_U4,8,2,D1,D1_U24,1,1,0.41660511,0.9976432963560928
D2_U4,8,2,D5,D5_U49,1,3,0.84201115,1.0
D2_U4,8,2,D2,D2_U33,3,3,0.538528,0.9807142253896871
D2_U4,8,2,D4,D4_U28,4,3,0.6961315,0.9152787855411731
D2_U4,8,2,D5,D5_U13,2,2,0.5783202,1.0
D2_U4,8,2,D5,D5_U14,2,3,0.4946959,1.0
D2_U4,8,2,D2,D2_U24,1,2,0.59077805,1.0
