D1_U3,4,2,D2,D2_U43,1,1,0.7791213,0.8963409399082396
D1_U3,4,2,D2,D2_U24,1,2,0.59077805,0.9738796285620785
D1_U3,4,2,D1,D1_U39,4,1,0.4521184,0.7757151204862104
D1_U3,4,2,D3,D3_U3,4,2,0.5627406,0.7959058187637005
D1_U3,4,2,D3,D3_U16,3,1,0.56674695,0.7823513443434065
D1_U3,4,2,D1,D1_U7,1,3,0.8156611,0.9840646584190808
D1_U3,4,2,D5,D5_U39,4,1,0.56816304,0.35760969774467155
D1_U3,4,2,D1,D1_U17,3,3,0.570052,0.8892358205977623
D1_U3,4,2,D5,D5_U13,2,1,0.91590714,0.8608368230825736
D1_U3,4,2,D1,D1_U20,3,1,0.37602454,0.8214184689270273
D1_U3,4,2,D5,D5_U49,1,3,0.84201115,0.9995730933576669
D1_U3,4,2,D5,D5_U9,1,1,0.57484555,0.8903124442984771
D1_U3,4,2,D2,D2_U39,1,3,0.27641857,0.9818716109808371
D1_U3,4,2,D4,D4_U33,2,3,0.70833343,0.9509179190135293
D1_U3,4,2,D4,D4_U46,4,3,0.5822225,0.8371726042461589
D1_U3,4,2,D2,D2_U42,4,1,0.9760069,0.3740409132614527
