D5_U4,7,2,D2,D2_U43,1,1,0.7791213,0.9643291195973221
D5_U4,7,2,D2,D2_U33,1,3,0.60017705,1.0
D5_U4,7,2,D2,D2_U18,4,1,0.36947477,0.8490296664548611
D5_U4,7,2,D5,D5_U10,3,3,0.80967623,0.9613158022818338
D5_U4,7,2,D1,D1_U24,4,1,0.7316587,0.8649735542481102
D5_U4,7,2,D3,D3_U3,4,2,0.5627406,0.9256036740793925
D5_U4,7,2,D4,D4_U4,3,3,0.1763671,0.9472699987268953
D5_U4,7,2,D4,D4_U37,4,3,0.54043067,0.9354101513441174
D5_U4,7,2,D1,D1_U24,1,1,0.41660511,0.9868643308630903
D5_U4,7,2,D2,D2_U43,1,1,0.7791213,0.9860929878275737
D5_U4,7,2,D3,D3_U30,4,2,0.08457708,0.909104068377457
D5_U4,7,2,D2,D2_U15,3,3,0.39567846,0.9654471131614389
D5_U4,7,2,D2,D2_U26,2,3,0.105003476,1.0
D5_U4,7,2,D4,D4_U46,4,3,0.056420207,0.9181018509795932
D5_U4,7,2,D5,D5_U13,2,2,0.5783202,1.0
D5_U4,7,2,D1,D1_U17,2,2,0.04339695,0.9890466955689122
D5_U4,7,2,D4,D4_U4,3,3,0.1763671,0.9417363107500054
D5_U4,7,2,D1,D1_U33,3,2,0.5015986,0.9715960000016993
D5_U4,7,2,D5,D5_U46,4,2,0.5766486,0.9239514259281283
