D5_U1,3,2,D1,D1_U17,2,2,0.04339695,0.9316191319199039
D5_U1,3,2,D2,D2_U15,2,1,0.4763034,0.8481628753084686
D5_U1,3,2,D2,D2_U15,2,1,0.4763034,0.8537583582264046
D5_U1,3,2,D3,D3_U14,2,3,0.3696239,0.9346449702625446
D5_U1,3,2,D4,D4_U26,4,3,0.06417614,0.807933474813146
D5_U1,3,2,D3,D3_U46,2,2,0.21859169,0.9228209755229737
D5_U1,3,2,D4,D4_U26,4,3,0.06417614,0.8280708992717043
D5_U1,3,2,D3,D3_U45,1,3,0.52127546,0.968085578684256
D5_U1,3,2,D2,D2_U15,3,3,0.39567846,0.891520742542766
D5_U1,3,2,D2,D2_U15,3,3,0.39567846,0.8410821387761555
D5_U1,3,2,D5,D5_U32,4,1,0.84277856,0.35411997408525736
D5_U1,3,2,D5,D5_U2,3,1,0.51853436,0.8209313896915136
D5_U1,3,2,D1,D1_U20,3,1,0.37602454,0.7728277632385425
