D4_U3,9,2,D2,D2_U45,2,1,0.2033205,0.9659444611503181
D4_U3,9,2,D4,D4_U16,4,1,0.8602147,0.8735039164418126
D4_U3,9,2,D1,D1_U21,3,3,0.33791792,0.981011239083317
D4_U3,9,2,D5,D5_U50,3,1,0.6888127,0.8949749495185019
D4_U3,9,2,D2,D2_U19,1,2,0.8455975,1.0
D4_U3,9,2,D4,D4_U37,4,3,0.54043067,0.9080772828572329
D4_U3,9,2,D3,D3_U46,2,2,0.21859169,0.9976025579299773
D4_U3,9,2,D1,D1_U30,4,2,0.2959947,0.9027996773652492
D4_U3,9,2,D3,D3_U18,1,1,0.18743199,0.9914240271663802
D4_U3,9,2,D5,D5_U2,3,1,0.51853436,0.9135143742244503
D4_U3,9,2,D1,D1_U7,2,2,0.66623414,1.0
D4_U3,9,2,D5,D5_U42,2,3,0.007355869,1.0
D4_U3,9,2,D3,D3_U18,3,2,0.50525624,0.9541923057309897
D4_U3,9,2,D2,D2_U15,2,1,0.4763034,0.9431562237618657
D4_U3,9,2,D5,D5_U32,4,1,0.84277856,0.8621721868517137
D4_U3,9,2,D2,D2_U24,1,2,0.59077805,1.0
D4_U3,9,2,D5,D5_U14,2,3,0.4946959,1.0
D4_U3,9,2,D5,D5_U28,1,2,0.7674028,1.0
