D1_U4,5,1,D5,D5_U47,2,2,0.5362299,1.0
D1_U4,5,1,D3,D3_U44,2,2,0.20428538,1.0
D1_U4,5,1,D2,D2_U9,2,1,0.29518622,0.9843736560128821
D1_U4,5,1,D1,D1_U24,4,1,0.7316587,0.9121213455497804
D1_U4,5,1,D5,D5_U9,1,1,0.57484555,1.0
D1_U4,5,1,D2,D2_U24,1,2,0.59077805,1.0
D1_U4,5,1,D3,D3_U30,4,2,0.08457708,0.9824482431675342
D1_U4,5,1,D1,D1_U32,1,2,0.31481844,1.0
D1_U4,5,1,D3,D3_U7,2,1,0.68872476,0.9841329824921448
D1_U4,5,1,D3,D3_U30,4,2,0.08457708,0.9805153086435237
D1_U4,5,1,D1,D1_U20,3,1,0.37602454,0.9652107633798999
D1_U4,5,1,D1,D1_U21,1,3,0.3882246,1.0
D1_U4,5,1,D1,D1_U24,1,1,0.41660511,1.0
D1_U4,5,1,D1,D1_U38,3,3,0.36127084,1.0
D1_U4,5,1,D4,D4_U28,4,3,0.6961315,0.9832289581244691
D1_U4,5,1,D3,D3_U18,1,1,0.18743199,1.0
D1_U4,5,1,D2,D2_U34,4,2,0.6240981,0.9650457360323152
D1_U4,5,1,D5,D5_U47,2,2,0.5362299,1.0
D1_U4,5,1,D5,D5_U46,4,2,0.5766486,0.9763337085529427
