D4_U1,2,2,D3,D3_U18,1,1,0.18743199,0.860586563439403
D4_U1,2,2,D2,D2_U43,1,1,0.7791213,0.8724720507956256
D4_U1,2,2,D2,D2_U19,1,2,0.8455975,0.9629162783740522
D4_U1,2,2,D2,D2_U15,3,3,0.19204688,0.8126602956970012
D4_U1,2,2,D3,D3_U45,1,3,0.52127546,0.9624497813409304
D4_U1,2,2,D4,D4_U5,4,3,0.34740275,0.7945506998115857
D4_U1,2,2,D5,D5_U39,4,1,0.56816304,0.30257246679140043
D4_U1,2,2,D2,D2_U45,1,1,0.36088097,0.8742036668105744
D4_U1,2,2,D4,D4_U8,2,3,0.27298898,0.9216665350169432
D4_U1,2,2,D4,D4_U37,3,3,0.51064396,0.8291025148293517
D4_U1,2,2,D3,D3_U14,2,3,0.3696239,0.881408677378893
D4_U1,2,2,D5,D5_U48,2,2,0.47100562,0.9010410733784912
D4_U1,2,2,D3,D3_U18,3,2,0.50525624,0.8187144329472109
D4_U1,2,2,D5,D5_U49,1,3,0.84201115,0.9720874966142531
D4_U1,2,2,D5,D5_U10,3,3,0.80967623,0.8658798910448048
D4_U1,2,2,D2,D2_U42,4,1,0.9760069,0.3151422048612112
D4_U1,2,2,D4,D4_U21,1,3,0.5059279,0.9497113190546388
D4_U1,2,2,D2,D2_U24,1,2,0.59077805,0.9607662517821753
